id,justice_0,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_10,justice_11,justice_12,justice_13,justice_14,justice_15,justice_16,justice_17,justice_18,justice_19,justice_20,justice_21,justice_22,justice_23,justice_24,justice_25,justice_26,justice_27,justice_28,justice_29,justice_30,justice_31,justice_32,justice_33,justice_34,justice_35,term,decision
1974-071,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-072,,,,0.0,,,,,,,,,,1.0,,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-073,,,,0.0,,,,,,,,,,0.0,,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-074,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,1974,0
1974-075,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-076,,,,0.0,,,,,,,,,,0.0,,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-077,,,,1.0,,,,,,,,,,1.0,,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
1974-078,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-079,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-080,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,1974,1
1974-081,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-082,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-083,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,1974,1
1974-084,,,,1.0,,,,,,,,,,0.0,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
1974-085,,,,0.0,,,,,,,,,,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-087,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,1974,1
1974-088,,,,1.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
1974-089,,,,1.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
1974-090,,,,1.0,,,,,,,,,,1.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
1974-091,,,,0.0,,,,,,,,,,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,1974,1
1974-092,,,,1.0,,,,,,,,,,0.0,,1.0,0.0,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,1974,0
1974-093,,,,0.0,,,,,,,,,,0.0,,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-094,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
1974-095,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1974,0
1974-098,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-099,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-100,,,,1.0,,,,,,,,,,1.0,,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1974,1
1974-101,,,,1.0,,,,,,,,,,1.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
1974-102,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-103,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-104,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-105,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-106,,,,1.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1974,0
1974-107,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,1974,1
1974-108,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,1974,1
1974-110,,,,0.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1974,1
1974-111,,,,1.0,,,,,,,,,,1.0,,0.0,1.0,,,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,1974,1
1974-112,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1974,0
